,trip_date,city,trip_count
4342,2021-02-18,boston,2131
4343,2021-02-18,sf,3725
4344,2021-02-18,nyc,7681
4345,2021-02-19,boston,985
4346,2021-02-19,nyc,12140
4347,2021-02-19,sf,3496
4348,2021-02-20,nyc,25179
4349,2021-02-20,boston,1696
4350,2021-02-20,sf,5130
4351,2021-02-21,boston,2215
4352,2021-02-21,sf,4845
4353,2021-02-21,nyc,26685
4354,2021-02-22,sf,3885
4355,2021-02-22,boston,1834
4356,2021-02-22,nyc,19677
4357,2021-02-23,sf,4206
4358,2021-02-23,boston,2677
4359,2021-02-23,nyc,33785
4360,2021-02-24,nyc,46399
4361,2021-02-24,boston,3480
4362,2021-02-24,sf,4169
4363,2021-02-25,nyc,43775
4364,2021-02-25,boston,3292
4365,2021-02-25,sf,4136
4366,2021-02-26,nyc,44923
4367,2021-02-26,boston,3479
4368,2021-02-26,sf,4413
4369,2021-02-27,sf,5460
4370,2021-02-27,boston,2025
4371,2021-02-27,nyc,31073
4372,2021-02-28,sf,5160
4373,2021-02-28,boston,3319
4374,2021-02-28,nyc,21543
4375,2021-03-01,boston,2498
4376,2021-03-01,sf,3685
4377,2021-03-01,nyc,34881
4378,2021-03-02,nyc,32373
4379,2021-03-02,boston,1841
4380,2021-03-02,sf,3968
4381,2021-03-03,sf,3827
4382,2021-03-03,nyc,50594
4383,2021-03-03,boston,3236
4384,2021-03-04,nyc,40563
4385,2021-03-04,sf,4018
4386,2021-03-04,boston,3219
4387,2021-03-05,boston,2774
4388,2021-03-05,nyc,36641
4389,2021-03-05,sf,4708
4390,2021-03-06,sf,5482
4391,2021-03-06,boston,3122
4392,2021-03-06,nyc,33811
4393,2021-03-07,sf,4587
4394,2021-03-07,boston,2960
4395,2021-03-07,nyc,35698
4396,2021-03-08,boston,2932
4397,2021-03-08,nyc,38852
4398,2021-03-08,sf,3315
4399,2021-03-09,sf,2788
4400,2021-03-09,nyc,60895
4401,2021-03-09,boston,4327
4402,2021-03-10,sf,3086
4403,2021-03-10,boston,4259
4404,2021-03-10,nyc,55416
4405,2021-03-11,boston,5681
4406,2021-03-11,nyc,69118
4407,2021-03-11,sf,3754
4408,2021-03-12,sf,4613
4409,2021-03-12,nyc,70350
4410,2021-03-12,boston,6491
4411,2021-03-13,nyc,54223
4412,2021-03-13,sf,5093
4413,2021-03-13,boston,5099
4414,2021-03-14,nyc,43972
4415,2021-03-14,boston,2975
4416,2021-03-14,sf,2596
4417,2021-03-15,boston,2006
4418,2021-03-15,nyc,34768
4419,2021-03-15,sf,3250
4420,2021-03-16,sf,3974
4421,2021-03-16,nyc,38448
4422,2021-03-16,boston,2965
4423,2021-03-17,boston,4413
4424,2021-03-17,sf,3951
4425,2021-03-17,nyc,47813
4426,2021-03-18,sf,2012
4427,2021-03-18,nyc,22787
4428,2021-03-18,boston,2926
4429,2021-03-19,boston,3558
4430,2021-03-19,sf,4562
4431,2021-03-19,nyc,44230
4432,2021-03-20,boston,7010
4433,2021-03-20,nyc,65883
4434,2021-03-20,sf,5602
4435,2021-03-21,boston,7879
4436,2021-03-21,sf,4822
4437,2021-03-21,nyc,69886
4438,2021-03-22,boston,5142
4439,2021-03-22,sf,3927
4440,2021-03-22,nyc,56857
4441,2021-03-23,boston,5555
4442,2021-03-23,sf,4142
4443,2021-03-23,nyc,62306
4444,2021-03-24,nyc,33142
4445,2021-03-24,sf,4332
4446,2021-03-24,boston,5454
4447,2021-03-25,nyc,65338
4448,2021-03-25,boston,5562
4449,2021-03-25,sf,4352
4450,2021-03-26,sf,5309
4451,2021-03-26,nyc,72408
4452,2021-03-26,boston,6438
4453,2021-03-27,boston,9726
4454,2021-03-27,sf,6498
4455,2021-03-27,nyc,85979
4456,2021-03-28,boston,2748
4457,2021-03-28,sf,5306
4458,2021-03-28,nyc,25532
4459,2021-03-29,nyc,53199
4460,2021-03-29,boston,4034
4461,2021-03-29,sf,4178
4462,2021-03-30,boston,5594
4463,2021-03-30,sf,4740
4464,2021-03-30,nyc,66437
4465,2021-03-31,nyc,45817
4466,2021-03-31,boston,6622
4467,2021-03-31,sf,5483
4468,2021-04-01,sf,5546
4469,2021-04-01,boston,3383
4470,2021-04-01,nyc,45986
4471,2021-04-02,sf,5380
4472,2021-04-02,nyc,43287
4473,2021-04-02,boston,4477
4474,2021-04-03,sf,5479
4475,2021-04-03,boston,5958
4476,2021-04-03,nyc,61927
4477,2021-04-04,sf,4430
4478,2021-04-04,nyc,64261
4479,2021-04-04,boston,6214
4480,2021-04-05,boston,4597
4481,2021-04-05,nyc,68985
4482,2021-04-05,sf,3920
4483,2021-04-06,sf,4412
4484,2021-04-06,boston,5698
4485,2021-04-06,nyc,77138
4486,2021-04-07,boston,5950
4487,2021-04-07,sf,4686
4488,2021-04-07,nyc,78603
4489,2021-04-08,nyc,82450
4490,2021-04-08,sf,4927
4491,2021-04-08,boston,6440
4492,2021-04-09,sf,5296
4493,2021-04-09,boston,7825
4494,2021-04-09,nyc,68947
4495,2021-04-10,nyc,88727
4496,2021-04-10,sf,6174
4497,2021-04-10,boston,12517
4498,2021-04-11,boston,6407
4499,2021-04-11,nyc,20379
4500,2021-04-11,sf,5219
4501,2021-04-12,sf,4248
4502,2021-04-12,boston,4613
4503,2021-04-12,nyc,33929
4504,2021-04-13,boston,5884
4505,2021-04-13,sf,4347
4506,2021-04-13,nyc,79611
4507,2021-04-14,boston,6488
4508,2021-04-14,sf,4707
4509,2021-04-14,nyc,80958
4510,2021-04-15,nyc,33369
4511,2021-04-15,boston,4949
4512,2021-04-15,sf,4867
4513,2021-04-16,nyc,60012
4514,2021-04-16,boston,1170
4515,2021-04-16,sf,5085
4516,2021-04-17,nyc,78377
4517,2021-04-17,boston,4335
4518,2021-04-17,sf,5934
4519,2021-04-18,boston,8230
4520,2021-04-18,nyc,81704
4521,2021-04-18,sf,5484
4522,2021-04-19,sf,4284
4523,2021-04-19,boston,7568
4524,2021-04-19,nyc,73761
4525,2021-04-20,boston,8934
4526,2021-04-20,nyc,97165
4527,2021-04-20,sf,4752
4528,2021-04-21,sf,4335
4529,2021-04-21,nyc,62474
4530,2021-04-21,boston,5380
4531,2021-04-22,nyc,57662
4532,2021-04-22,sf,4239
4533,2021-04-22,boston,4638
4534,2021-04-23,nyc,83708
4535,2021-04-23,sf,5096
4536,2021-04-23,boston,6605
4537,2021-04-24,sf,5651
4538,2021-04-24,boston,13839
4539,2021-04-24,nyc,105411
4540,2021-04-25,sf,3071
4541,2021-04-25,boston,6115
4542,2021-04-25,nyc,59242
4543,2021-04-26,boston,5898
4544,2021-04-26,sf,4375
4545,2021-04-26,nyc,72470
4546,2021-04-27,nyc,80501
4547,2021-04-27,boston,6999
4548,2021-04-27,sf,4872
4549,2021-04-28,sf,5344
4550,2021-04-28,boston,6740
4551,2021-04-28,nyc,97569
4552,2021-04-29,sf,4821
4553,2021-04-29,nyc,71346
4554,2021-04-29,boston,3467
4555,2021-04-30,sf,5021
4556,2021-04-30,boston,6498
4557,2021-04-30,nyc,81484
4558,2021-05-01,nyc,93906
4559,2021-05-01,sf,5512
4560,2021-05-01,boston,10075
4561,2021-05-02,boston,10623
4562,2021-05-02,nyc,95346
4563,2021-05-02,sf,5369
4564,2021-05-03,nyc,61499
4565,2021-05-03,sf,4803
4566,2021-05-03,boston,7060
4567,2021-05-04,boston,4402
4568,2021-05-04,sf,5133
4569,2021-05-04,nyc,88127
4570,2021-05-05,nyc,50335
4571,2021-05-05,boston,3929
4572,2021-05-05,sf,4939
4573,2021-05-06,nyc,94590
4574,2021-05-06,sf,4933
4575,2021-05-06,boston,8570
4576,2021-05-07,boston,9085
4577,2021-05-07,nyc,92530
4578,2021-05-07,sf,6206
4579,2021-05-08,nyc,60515
4580,2021-05-08,boston,8390
4581,2021-05-08,sf,7075
4582,2021-05-09,sf,5657
4583,2021-05-09,boston,9666
4584,2021-05-09,nyc,54116
4585,2021-05-10,nyc,72062
4586,2021-05-10,boston,6553
4587,2021-05-10,sf,5206
4588,2021-05-11,nyc,90275
4589,2021-05-11,sf,5257
4590,2021-05-11,boston,8513
4591,2021-05-12,nyc,96187
4592,2021-05-12,boston,8529
4593,2021-05-12,sf,5186
4594,2021-05-13,nyc,102215
4595,2021-05-13,boston,9352
4596,2021-05-13,sf,5344
4597,2021-05-14,nyc,109128
4598,2021-05-14,sf,5425
4599,2021-05-14,boston,10836
4600,2021-05-15,nyc,121138
4601,2021-05-15,sf,5582
4602,2021-05-15,boston,13935
4603,2021-05-16,boston,11355
4604,2021-05-16,nyc,99140
4605,2021-05-16,sf,4668
4606,2021-05-17,nyc,96803
4607,2021-05-17,sf,4204
4608,2021-05-17,boston,8948
4609,2021-05-18,boston,9867
4610,2021-05-18,nyc,107536
4611,2021-05-18,sf,5128
4612,2021-05-19,boston,9966
4613,2021-05-19,sf,5046
4614,2021-05-19,nyc,111695
4615,2021-05-20,nyc,110115
4616,2021-05-20,boston,10199
4617,2021-05-20,sf,5306
4618,2021-05-21,sf,6776
4619,2021-05-21,boston,10963
4620,2021-05-21,nyc,114961
4621,2021-05-22,nyc,118944
4622,2021-05-22,boston,12135
4623,2021-05-22,sf,6911
4624,2021-05-23,boston,10881
4625,2021-05-23,nyc,109698
4626,2021-05-23,sf,5253
4627,2021-05-24,boston,9007
4628,2021-05-24,sf,4913
4629,2021-05-24,nyc,90763
4630,2021-05-25,nyc,109051
4631,2021-05-25,boston,9339
4632,2021-05-25,sf,5220
4633,2021-05-26,boston,9631
4634,2021-05-26,sf,5329
4635,2021-05-26,nyc,99562
4636,2021-05-27,nyc,114902
4637,2021-05-27,boston,9636
4638,2021-05-27,sf,5857
4639,2021-05-28,sf,5857
4640,2021-05-28,boston,8847
4641,2021-05-28,nyc,64016
4642,2021-05-29,nyc,30631
4643,2021-05-29,boston,2243
4644,2021-05-29,sf,5434
4645,2021-05-30,boston,3167
4646,2021-05-30,sf,6312
4647,2021-05-30,nyc,17956
4648,2021-05-31,nyc,91466
4649,2021-05-31,boston,5191
4650,2021-05-31,sf,5801
4651,2021-06-01,sf,4948
4652,2021-06-01,boston,8806
4653,2021-06-01,nyc,101592
4654,2021-06-02,nyc,108542
4655,2021-06-02,boston,9293
4656,2021-06-02,sf,5238
4657,2021-06-03,boston,9404
4658,2021-06-03,sf,5896
4659,2021-06-03,nyc,71327
4660,2021-06-04,sf,6245
4661,2021-06-04,boston,8741
4662,2021-06-04,nyc,88369
4663,2021-06-05,boston,12038
4664,2021-06-05,sf,7074
4665,2021-06-05,nyc,124140
4666,2021-06-06,sf,6013
4667,2021-06-06,boston,10251
4668,2021-06-06,nyc,108791
4669,2021-06-07,nyc,100255
4670,2021-06-07,sf,4999
4671,2021-06-07,boston,8569
4672,2021-06-08,boston,8553
4673,2021-06-08,sf,5613
4674,2021-06-08,nyc,76298
4675,2021-06-09,sf,5796
4676,2021-06-09,boston,9635
4677,2021-06-09,nyc,114560
4678,2021-06-10,boston,11594
4679,2021-06-10,nyc,123921
4680,2021-06-10,sf,6031
4681,2021-06-11,boston,11133
4682,2021-06-11,sf,7296
4683,2021-06-11,nyc,110534
4684,2021-06-12,sf,8179
4685,2021-06-12,boston,12002
4686,2021-06-12,nyc,119693
4687,2021-06-13,nyc,104975
4688,2021-06-13,boston,13099
4689,2021-06-13,sf,6312
4690,2021-06-14,boston,5885
4691,2021-06-14,nyc,86350
4692,2021-06-14,sf,5644
4693,2021-06-15,sf,6674
4694,2021-06-15,nyc,121635
4695,2021-06-15,boston,9092
4696,2021-06-16,boston,11269
4697,2021-06-16,nyc,124903
4698,2021-06-16,sf,7188
4699,2021-06-17,boston,11470
4700,2021-06-17,nyc,124240
4701,2021-06-17,sf,7550
4702,2021-06-18,boston,12423
4703,2021-06-18,nyc,126048
4704,2021-06-18,sf,8627
4705,2021-06-19,sf,8396
4706,2021-06-19,boston,12384
4707,2021-06-19,nyc,110112
4708,2021-06-20,sf,6444
4709,2021-06-20,boston,11082
4710,2021-06-20,nyc,110069
4711,2021-06-21,boston,9972
4712,2021-06-21,sf,5672
4713,2021-06-21,nyc,104393
4714,2021-06-22,boston,7305
4715,2021-06-22,sf,6429
4716,2021-06-22,nyc,77275
4717,2021-06-23,nyc,126303
4718,2021-06-23,boston,10652
4719,2021-06-23,sf,6583
4720,2021-06-24,sf,7229
4721,2021-06-24,nyc,123575
4722,2021-06-24,boston,12008
4723,2021-06-25,boston,11196
4724,2021-06-25,nyc,119387
4725,2021-06-25,sf,7722
4726,2021-06-26,nyc,122237
4727,2021-06-26,boston,14166
4728,2021-06-26,sf,9487
4729,2021-06-27,sf,7218
4730,2021-06-27,nyc,113067
4731,2021-06-27,boston,12276
4732,2021-06-28,boston,9353
4733,2021-06-28,nyc,101157
4734,2021-06-28,sf,5790
4735,2021-06-29,nyc,105937
4736,2021-06-29,sf,6175
4737,2021-06-29,boston,9481
4738,2021-06-30,boston,8837
4739,2021-06-30,nyc,99260
4740,2021-06-30,sf,6025
4741,2021-07-01,sf,6225
4742,2021-07-01,boston,8640
4743,2021-07-01,nyc,69553
4744,2021-07-02,sf,6283
4745,2021-07-02,boston,5239
4746,2021-07-02,nyc,79978
4747,2021-07-03,sf,6462
4748,2021-07-03,boston,3306
4749,2021-07-03,nyc,70197
4750,2021-07-04,nyc,104635
4751,2021-07-04,boston,6703
4752,2021-07-04,sf,7387
4753,2021-07-05,sf,5752
4754,2021-07-05,nyc,100455
4755,2021-07-05,boston,10878
4756,2021-07-06,sf,5813
4757,2021-07-06,nyc,79192
4758,2021-07-06,boston,8497
4759,2021-07-07,sf,6269
4760,2021-07-07,nyc,105547
4761,2021-07-07,boston,9508
4762,2021-07-08,sf,7138
4763,2021-07-08,boston,8779
4764,2021-07-08,nyc,76672
4765,2021-07-09,nyc,88733
4766,2021-07-09,boston,4827
4767,2021-07-09,sf,7851
4768,2021-07-10,boston,12903
4769,2021-07-10,nyc,112495
4770,2021-07-10,sf,8353
4771,2021-07-11,nyc,106402
4772,2021-07-11,boston,11996
4773,2021-07-11,sf,6185
4774,2021-07-12,nyc,90150
4775,2021-07-12,boston,5932
4776,2021-07-12,sf,5452
4777,2021-07-13,nyc,108093
4778,2021-07-13,sf,5971
4779,2021-07-13,boston,10122
4780,2021-07-14,nyc,113106
4781,2021-07-14,boston,10730
4782,2021-07-14,sf,6746
4783,2021-07-15,boston,11881
4784,2021-07-15,sf,6521
4785,2021-07-15,nyc,115412
4786,2021-07-16,nyc,111171
4787,2021-07-16,sf,7208
4788,2021-07-16,boston,10951
4789,2021-07-17,sf,8303
4790,2021-07-17,nyc,84627
4791,2021-07-17,boston,11343
4792,2021-07-18,boston,7229
4793,2021-07-18,sf,6678
4794,2021-07-18,nyc,102915
4795,2021-07-19,boston,8894
4796,2021-07-19,sf,5976
4797,2021-07-19,nyc,105424
4798,2021-07-20,boston,11407
4799,2021-07-20,nyc,114612
4800,2021-07-20,sf,6754
4801,2021-07-21,nyc,111485
4802,2021-07-21,boston,11489
4803,2021-07-21,sf,7026
4804,2021-07-22,nyc,121813
4805,2021-07-22,sf,7288
4806,2021-07-22,boston,12082
4807,2021-07-23,boston,12480
4808,2021-07-23,nyc,115731
4809,2021-07-23,sf,8108
4810,2021-07-24,sf,8321
4811,2021-07-24,boston,15262
4812,2021-07-24,nyc,128817
4813,2021-07-25,boston,9406
4814,2021-07-25,sf,6808
4815,2021-07-25,nyc,101130
4816,2021-07-26,sf,5641
4817,2021-07-26,boston,10237
4818,2021-07-26,nyc,101385
4819,2021-07-27,boston,11099
4820,2021-07-27,sf,7121
4821,2021-07-27,nyc,109002
4822,2021-07-28,sf,7280
4823,2021-07-28,boston,10912
4824,2021-07-28,nyc,115655
4825,2021-07-29,boston,10717
4826,2021-07-29,nyc,78005
4827,2021-07-29,sf,7434
4828,2021-07-30,sf,7642
4829,2021-07-30,nyc,119066
4830,2021-07-30,boston,11914
4831,2021-07-31,nyc,125628
4832,2021-07-31,sf,7926
4833,2021-07-31,boston,14040
4834,2021-08-01,boston,12602
4835,2021-08-01,sf,6850
4836,2021-08-01,nyc,97385
4837,2021-08-02,boston,10924
4838,2021-08-02,sf,6132
4839,2021-08-02,nyc,106132
4840,2021-08-03,nyc,112050
4841,2021-08-03,sf,6159
4842,2021-08-03,boston,11866
4843,2021-08-04,boston,11267
4844,2021-08-04,nyc,112286
4845,2021-08-04,sf,6243
4846,2021-08-05,nyc,112746
4847,2021-08-05,boston,5596
4848,2021-08-05,sf,5794
4849,2021-08-06,sf,6720
4850,2021-08-06,nyc,112923
4851,2021-08-06,boston,12204
4852,2021-08-07,nyc,118850
4853,2021-08-07,boston,13612
4854,2021-08-07,sf,7614
4855,2021-08-08,boston,12175
4856,2021-08-08,sf,6132
4857,2021-08-08,nyc,77916
4858,2021-08-09,nyc,99233
4859,2021-08-09,sf,5675
4860,2021-08-09,boston,10341
4861,2021-08-10,sf,6663
4862,2021-08-10,boston,10299
4863,2021-08-10,nyc,95261
4864,2021-08-11,nyc,100834
4865,2021-08-11,sf,6735
4866,2021-08-11,boston,11978
4867,2021-08-12,boston,10718
4868,2021-08-12,nyc,102923
4869,2021-08-12,sf,6824
4870,2021-08-13,boston,11206
4871,2021-08-13,sf,7686
4872,2021-08-13,nyc,101821
4873,2021-08-14,sf,7930
4874,2021-08-14,boston,12188
4875,2021-08-14,nyc,115141
4876,2021-08-15,boston,13537
4877,2021-08-15,sf,6695
4878,2021-08-15,nyc,112199
4879,2021-08-16,sf,6260
4880,2021-08-16,boston,11737
4881,2021-08-16,nyc,105144
4882,2021-08-17,nyc,110498
4883,2021-08-17,sf,6642
4884,2021-08-17,boston,11719
4885,2021-08-18,sf,6932
4886,2021-08-18,boston,11850
4887,2021-08-18,nyc,109728
4888,2021-08-19,nyc,108210
4889,2021-08-19,boston,7998
4890,2021-08-19,sf,6655
4891,2021-08-20,sf,6853
4892,2021-08-20,nyc,105624
4893,2021-08-20,boston,11423
4894,2021-08-21,nyc,99717
4895,2021-08-21,sf,7107
4896,2021-08-21,boston,14276
4897,2021-08-22,sf,6462
4898,2021-08-22,boston,6411
4899,2021-08-22,nyc,16247
4900,2021-08-23,sf,5526
4901,2021-08-23,nyc,79353
4902,2021-08-23,boston,8668
4903,2021-08-24,boston,10842
4904,2021-08-24,sf,6342
4905,2021-08-24,nyc,112689
4906,2021-08-25,nyc,110117
4907,2021-08-25,sf,6709
4908,2021-08-25,boston,12376
4909,2021-08-26,boston,12225
4910,2021-08-26,sf,7107
4911,2021-08-26,nyc,107007
4912,2021-08-27,nyc,91590
4913,2021-08-27,boston,13514
4914,2021-08-27,sf,7987
4915,2021-08-28,sf,8068
4916,2021-08-28,nyc,107588
4917,2021-08-28,boston,14721
4918,2021-08-29,nyc,105693
4919,2021-08-29,boston,12409
4920,2021-08-29,sf,6093
4921,2021-08-30,sf,5917
4922,2021-08-30,nyc,104133
4923,2021-08-30,boston,13037
4924,2021-08-31,sf,6511
4925,2021-08-31,boston,13619
4926,2021-08-31,nyc,115240
4927,2021-09-01,sf,6554
4928,2021-09-01,nyc,52072
4929,2021-09-01,boston,8824
4930,2021-09-02,sf,6553
4931,2021-09-02,boston,11431
4932,2021-09-02,nyc,129539
4933,2021-09-03,sf,7353
4934,2021-09-03,nyc,118242
4935,2021-09-03,boston,15425
4936,2021-09-04,sf,7586
4937,2021-09-04,nyc,112230
4938,2021-09-04,boston,16255
4939,2021-09-05,sf,7280
4940,2021-09-05,nyc,89990
4941,2021-09-05,boston,12459
4942,2021-09-06,boston,15087
4943,2021-09-06,sf,6179
4944,2021-09-06,nyc,109809
4945,2021-09-07,sf,6186
4946,2021-09-07,nyc,110150
4947,2021-09-07,boston,15376
4948,2021-09-08,nyc,116469
4949,2021-09-08,sf,6922
4950,2021-09-08,boston,15105
4951,2021-09-09,sf,6613
4952,2021-09-09,nyc,79852
4953,2021-09-09,boston,9337
4954,2021-09-10,boston,14450
4955,2021-09-10,nyc,130372
4956,2021-09-10,sf,6984
4957,2021-09-11,nyc,137828
4958,2021-09-11,sf,8078
4959,2021-09-11,boston,17952
4960,2021-09-12,nyc,120763
4961,2021-09-12,sf,6915
4962,2021-09-12,boston,16642
4963,2021-09-13,sf,6387
4964,2021-09-13,boston,14209
4965,2021-09-13,nyc,109054
4966,2021-09-14,nyc,121737
4967,2021-09-14,sf,6856
4968,2021-09-14,boston,15021
4969,2021-09-15,nyc,121905
4970,2021-09-15,boston,15120
4971,2021-09-15,sf,6934
4972,2021-09-16,nyc,113085
4973,2021-09-16,sf,6760
4974,2021-09-16,boston,12854
4975,2021-09-17,sf,7681
4976,2021-09-17,nyc,115400
4977,2021-09-17,boston,15061
4978,2021-09-18,boston,17225
4979,2021-09-18,sf,8284
4980,2021-09-18,nyc,128919
4981,2021-09-19,sf,8602
4982,2021-09-19,nyc,120311
4983,2021-09-19,boston,16543
4984,2021-09-20,nyc,112314
4985,2021-09-20,sf,6603
4986,2021-09-20,boston,13986
4987,2021-09-21,sf,7146
4988,2021-09-21,boston,15136
4989,2021-09-21,nyc,116510
4990,2021-09-22,boston,14943
4991,2021-09-22,sf,6999
4992,2021-09-22,nyc,116737
4993,2021-09-23,boston,15110
4994,2021-09-23,sf,7213
4995,2021-09-23,nyc,88909
4996,2021-09-24,sf,7535
4997,2021-09-24,nyc,119427
4998,2021-09-24,boston,14632
4999,2021-09-25,sf,7485
5000,2021-09-25,boston,18178
5001,2021-09-25,nyc,129296
5002,2021-09-26,sf,6916
5003,2021-09-26,nyc,117040
5004,2021-09-26,boston,16100
5005,2021-09-27,nyc,109803
5006,2021-09-27,sf,5383
5007,2021-09-27,boston,13700
5008,2021-09-28,boston,8681
5009,2021-09-28,sf,7281
5010,2021-09-28,nyc,99294
5011,2021-09-29,sf,7307
5012,2021-09-29,nyc,114799
5013,2021-09-29,boston,13648
5014,2021-09-30,boston,13764
5015,2021-09-30,sf,7937
5016,2021-09-30,nyc,115655
